,Date,Day,In Circulation,Open,High,Low,Close,Adj Close,Volume,Percentage Change in Circulation,Percentage Change in Price
172,6/21/2017,172,16404012.5,2677.6201170000004,2757.320068,2623.169922,2722.840088,2722.840088,210318780,0.00010669259804862996,0.016888120429369824
173,6/22/2017,173,16405750.0,2722.840088,2759.659912,2699.47998,2710.3701170000004,2710.3701170000004,155303414,0.00010591920726721327,-0.004579766198888002
174,6/23/2017,174,16407750.0,2710.3701170000004,2741.560059,2540.350098,2590.050049,2590.050049,228007287,0.00012190847721083031,-0.04439248619416525
175,6/24/2017,175,16409575.0,2590.050049,2660.659912,2472.3701170000004,2541.6201170000004,2541.6201170000004,220679135,0.00011122792582773933,-0.018698454116243046
176,6/25/2017,176,16411100.0,2541.6201170000004,2584.75,2327.26001,2446.050049,2446.050049,401912134,9.293354642037066e-05,-0.0376020268964532
177,6/26/2017,177,16412875.0,2446.050049,2585.060059,2309.6298829999996,2583.75,2583.75,381517099,0.00010815850247691827,0.05629482154557497
178,6/27/2017,178,16414512.5,2583.75,2616.949951,2490.110107,2577.73999,2577.73999,279792448,9.976923604182453e-05,-0.002326080309627443
179,6/28/2017,179,16416475.0,2577.73999,2605.860107,2526.51001,2558.3701170000004,2558.3701170000004,191733499,0.00011955883551206803,-0.007514285022982348
180,6/29/2017,180,16417975.0,2558.3701170000004,2576.280029,2469.540039,2480.610107,2480.610107,183878856,9.137162515093777e-05,-0.03039435517296596
181,6/30/2017,181,16419900.0,2480.610107,2529.6201170000004,2387.469971,2424.610107,2424.610107,160661673,0.00011724953899605595,-0.02257509144301817
182,7/1/2017,182,16421950.0,2424.610107,2555.340088,2375.860107,2536.459961,2536.459961,165839565,0.00012484850699445715,0.04613106811568701
183,7/2/2017,183,16424300.0,2536.459961,2617.47998,2506.300049,2572.469971,2572.469971,212244951,0.00014310115424787107,0.01419695581782543
184,7/3/2017,184,16426425.0,2572.469971,2658.72998,2569.98999,2617.320068,2617.320068,210433639,0.00012938146526786376,0.01743464355487312
185,7/4/2017,185,16428337.5,2617.320068,2642.73999,2562.040039,2627.860107,2627.860107,232257106,0.00011642825508295651,0.0040270348013087265
186,7/5/2017,186,16430200.0,2627.860107,2634.840088,2581.800049,2614.23999,2614.23999,156558009,0.00011337117952447961,-0.005182968820798051
187,7/6/2017,187,16431975.0,2614.23999,2617.47998,2484.72998,2513.8798829999996,2513.8798829999996,229168229,0.00010803276892557001,-0.038389783410818556
188,7/7/2017,188,16433825.0,2513.8798829999996,2568.72998,2480.6201170000004,2564.860107,2564.860107,136973389,0.00011258537090030885,0.02027949877189905
189,7/8/2017,189,16435887.5,2564.860107,2576.72998,2509.649902,2511.429932,2511.429932,99506518,0.00012550334447403166,-0.02083161372200326
190,7/9/2017,190,16437612.5,2511.429932,2530.340088,2271.790039,2344.02002,2344.02002,297270301,0.00010495326157466955,-0.06665920074731357
191,7/10/2017,191,16440075.0,2344.02002,2412.75,2265.47998,2324.290039,2324.290039,341998621,0.00014980886062376797,-0.00841715549852684
192,7/11/2017,192,16442237.5,2324.290039,2424.820068,2262.080078,2403.090088,2403.090088,257095280,0.0001315383293567507,0.03390284675225086
193,7/12/2017,193,16444450.0,2403.090088,2436.659912,2334.959961,2362.439941,2362.439941,208630220,0.0001345619779546947,-0.016915781560994825
194,7/13/2017,194,16446412.5,2362.439941,2370.530029,2165.360107,2234.169922,2234.169922,257704533,0.00011934117589817994,-0.0542955682275269
195,7/14/2017,195,16448150.0,2234.169922,2237.1298829999996,1974.030029,1975.0799559999998,1975.0799559999998,320719096,0.00010564614015362572,-0.11596699223668105
196,7/15/2017,196,16449737.5,1975.0799559999998,2044.410034,1808.9899899999998,1914.089966,1914.089966,364287861,9.65154135874613e-05,-0.030879757457272228
197,7/16/2017,197,16451775.0,1914.089966,2233.830078,1913.790039,2233.389893,2233.389893,368366495,0.0001238621588945943,0.16681552731153082
198,7/17/2017,198,16453625.0,2233.389893,2400.73999,2164.590088,2320.22998,2320.22998,465220151,0.00011244987243008708,0.03888263633330591
199,7/18/2017,199,16455687.5,2320.22998,2412.3798829999996,2243.1298829999996,2282.580078,2282.580078,357639189,0.00012535231597898822,-0.016226797483239186
200,7/19/2017,200,16457550.0,2282.580078,2932.810059,2282.110107,2866.02002,2866.02002,807416890,0.00011318275216387619,0.2556054648962025
201,7/20/2017,201,16459575.0,2866.02002,2873.959961,2622.540039,2675.080078,2675.080078,529154789,0.00012304383094696725,-0.06662198472709902
202,7/21/2017,202,16461500.0,2675.080078,2876.709961,2658.590088,2836.530029,2836.530029,341992860,0.00011695320201154935,0.06035331515036613
203,7/22/2017,203,16463500.0,2836.530029,2856.669922,2675.649902,2756.610107,2756.610107,299869260,0.0001214956109709675,-0.028175242702498493
204,7/23/2017,204,16465650.0,2756.610107,2798.889893,2715.689941,2763.419922,2763.419922,229047365,0.00013059191544928517,0.0024703584241774212
205,7/24/2017,205,16467875.0,2763.419922,2779.080078,2472.6201170000004,2582.580078,2582.580078,534765380,0.00013512980052410306,-0.06544059502513788
206,7/25/2017,206,16469725.0,2582.580078,2631.72998,2441.540039,2559.209961,2559.209961,340465234,0.0001123399345694942,-0.00904913547466768
207,7/26/2017,207,16471562.5,2559.209961,2712.919922,2547.73999,2691.8798829999996,2691.8798829999996,269880857,0.0001115683473766893,0.05184018662859513
208,7/27/2017,208,16473487.5,2691.8798829999996,2843.780029,2683.590088,2806.75,2806.75,383479795,0.00011686808704403084,0.04267282419451113
209,7/28/2017,209,16475362.5,2806.75,2812.1298829999996,2699.419922,2733.5,2733.5,230818894,0.00011381925047748709,-0.026097799946557365
210,7/29/2017,210,16477325.0,2733.5,2773.060059,2621.679932,2766.48999,2766.48999,222933516,0.0001191172576626709,0.01206877263581485
211,7/30/2017,211,16479162.5,2766.48999,2916.300049,2723.050049,2883.27002,2883.27002,254836601,0.00011151688760158152,0.04221234503725779
212,7/31/2017,212,16480975.0,2883.27002,2946.02002,2659.6201170000004,2746.98999,2746.98999,341216428,0.0001099873855847644,-0.047265788169226
213,8/1/2017,213,16482837.5,2746.98999,2773.800049,2668.8701170000004,2720.530029,2720.530029,222534344,0.0001130090907850434,-0.009632347076736214
214,8/2/2017,214,16484737.5,2720.530029,2822.8798829999996,2717.6201170000004,2809.98999,2809.98999,188517085,0.00011527141488842929,0.0328832837889621
215,8/3/2017,215,16486462.5,2809.98999,2892.669922,2779.51001,2878.48999,2878.48999,195800289,0.0001046422486254972,0.024377311038036753
216,8/4/2017,216,16488700.0,2878.48999,3344.01001,2875.909912,3262.800049,3262.800049,503737620,0.00013571741057250009,0.13351099372765218
217,8/5/2017,217,16490912.5,3262.800049,3295.070068,3166.52002,3232.030029,3232.030029,196484496,0.00013418280398092008,-0.009430556435547022
218,8/6/2017,218,16492662.5,3232.030029,3425.1298829999996,3198.51001,3401.9099119999996,3401.9099119999996,294021645,0.00010611905193247395,0.052561356632123024
219,8/7/2017,219,16494575.0,3401.9099119999996,3494.8701170000004,3357.149902,3429.3798829999996,3429.3798829999996,366169429,0.00011596065826235957,0.008074867268854424
220,8/8/2017,220,16496625.0,3429.3798829999996,3437.149902,3251.030029,3348.790039,3348.790039,324058681,0.00012428328708069536,-0.02349982992537414
221,8/9/2017,221,16498350.0,3348.790039,3453.8400880000004,3322.919922,3425.669922,3425.669922,242024460,0.00010456684321802356,0.022957510654492363
222,8/10/2017,222,16500025.0,3425.669922,3706.4799799999996,3409.790039,3654.3701170000004,3654.3701170000004,345135492,0.0001015253040455022,0.06676072132089095
223,8/11/2017,223,16501825.0,3654.3701170000004,3967.26001,3611.360107,3871.6201170000004,3871.6201170000004,469532325,0.00010909074380194284,0.05944936967094838
224,8/12/2017,224,16503512.5,3871.6201170000004,4189.419922,3847.3100590000004,4062.600098,4062.600098,638917500,0.00010226141654023913,0.04932818180208853
225,8/13/2017,225,16505362.5,4062.600098,4336.709961,3978.9499509999996,4327.939941,4327.939941,540927757,0.00011209734897343893,0.06531281361673402
226,8/14/2017,226,16506987.5,4327.939941,4436.47998,3837.1298829999996,4161.660156,4161.660156,872840682,9.845285130816173e-05,-0.038420076818713844
227,8/15/2017,227,16508887.5,4161.660156,4398.060059,3938.6201170000004,4387.399902,4387.399902,472960334,0.00011510277087212195,0.05424271505556355
228,8/16/2017,228,16510512.5,4387.399902,4487.5,4194.100098,4278.919922,4278.919922,554232802,9.843182952207208e-05,-0.024725345859297976
229,8/17/2017,229,16512750.0,4278.919922,4362.72998,3978.280029,4105.370117,4105.370117,603898315,0.00013551971811898156,-0.04055925517738623
230,8/18/2017,230,16514612.5,4105.370117,4189.680176,3957.459961,4150.450195,4150.450195,462723151,0.00011279163070954112,0.010980758546793812
231,8/19/2017,231,16516500.0,4150.450195,4182.290039,4034.399902,4066.600098,4066.600098,288193446,0.00011429272106755484,-0.020202651052412035
232,8/20/2017,232,16518125.0,4066.600098,4097.25,3966.929932,4005.100098,4005.100098,365174045,9.838646202275925e-05,-0.015123198376512659
233,8/21/2017,233,16519562.5,4005.100098,4142.680176,3612.209961,4089.6999509999996,4089.6999509999996,659657838,8.702561580076207e-05,0.021123030868128723
234,8/22/2017,234,16520675.0,4089.6999509999996,4255.620117,4070.48999,4141.089844,4141.089844,402340258,6.734439849731544e-05,0.012565687853808072
235,8/23/2017,235,16522662.5,4141.089844,4364.109863000001,4111.709961,4318.350098,4318.350098,305373477,0.0001203038011461377,0.04280521811349525
236,8/24/2017,236,16523925.0,4318.350098,4461.709961,4292.629883,4364.410156,4364.410156,362283252,7.641020325865888e-05,0.01066612408783918
237,8/25/2017,237,16525187.5,4364.410156,4379.279785,4263.279785,4352.299805,4352.299805,199403922,7.640436518552285e-05,-0.0027747967232987225
238,8/26/2017,238,16526500.0,4352.299805,4408.180176,4321.120117,4345.75,4345.75,185180843,7.942421228190888e-05,-0.0015049066685330903
239,8/27/2017,239,16528437.5,4345.75,4403.129883,4195.22998,4390.310059,4390.310059,325285703,0.00011723595437640455,0.010253709716389725
240,8/28/2017,240,16530050.0,4390.310059,4647.830078,4350.220215,4597.310059,4597.310059,455467850,9.75591310430346e-05,0.04714928950761843
241,8/29/2017,241,16531912.5,4597.310059,4644.060059,4491.790039,4583.02002,4583.02002,313466398,0.00011267358537936367,-0.00310834788530856
242,8/30/2017,242,16534012.5,4583.02002,4765.069824,4580.129883,4735.109863000001,4735.109863000001,338981145,0.00012702704541900367,0.03318550700985168
243,8/31/2017,243,16536050.0,4735.109863000001,4925.22998,4690.169922,4921.850098,4921.850098,491140364,0.0001232308249434766,0.03943736056879721
244,9/1/2017,244,16538225.0,4921.850098,4976.52002,4448.640136999999,4573.799805,4573.799805,747713818,0.0001315308069338439,-0.07071533794607665
245,9/2/2017,245,16540275.0,4573.799805,4719.779785,4397.740234000001,4612.919922,4612.919922,470135795,0.00012395526122066514,0.008553089043651374
246,9/3/2017,246,16542200.0,4612.919922,4621.009765999999,4098.580078,4267.450195,4267.450195,737216060,0.00011638258735113816,-0.07489176765293082
247,9/4/2017,247,16544387.5,4267.450195,4496.669922,4004.6201170000004,4409.080078,4409.080078,673846827,0.00013223755002367277,0.03318840912682286
248,9/5/2017,248,16546850.0,4409.080078,4660.040039,4401.529785,4618.709961,4618.709961,504717245,0.00014884201666576224,0.04754503871362892
249,9/6/2017,249,16548875.0,4618.709961,4690.549805,4493.200195,4635.600098,4635.600098,324939872,0.00012237978829809926,0.0036568949214432767
250,9/7/2017,250,16551075.0,4635.600098,4699.589844,4130.879883,4326.450195,4326.450195,786819863,0.00013293955027160465,-0.06669037373033548
251,9/8/2017,251,16553262.5,4326.450195,4402.149902,4185.330078,4335.129883,4335.129883,332195251,0.00013216664174375836,0.002006191590979256
252,9/9/2017,252,16555375.0,4335.129883,4338.080078,4032.149902,4245.890136999999,4245.890136999999,451244396,0.00012761834713859166,-0.020585253131618853
253,9/10/2017,253,16557100.0,4245.890136999999,4364.419922,4134.620117,4217.899902,4217.899902,375254125,0.0001041957672356375,-0.006592312588609817
254,9/11/2017,254,16559275.0,4217.899902,4387.759765999999,4074.969971,4158.919922,4158.919922,453402207,0.00013136358420262617,-0.013983257395945636
255,9/12/2017,255,16561625.0,4158.919922,4174.580078,3752.01001,3870.290039,3870.290039,728385231,0.0001419144256014082,-0.06940020207486941
256,9/13/2017,256,16564000.0,3870.290039,3930.6899409999996,3218.97998,3243.080078,3243.080078,1118258889,0.00014340380246502527,-0.16205761187914935
257,9/14/2017,257,16566175.0,3243.080078,3824.429932,2979.8798829999996,3713.76001,3713.76001,1519153953,0.0001313088625936043,0.1451336139347712
258,9/15/2017,258,16568425.0,3713.76001,3893.669922,3551.830078,3698.919922,3698.919922,627559216,0.00013581892017922037,-0.0039959738809293155
259,9/16/2017,259,16570537.5,3698.919922,3796.5600590000004,3485.830078,3689.610107,3689.610107,351250484,0.00012750155793317397,-0.002516900932250099
260,9/17/2017,260,16572737.5,3689.610107,4122.75,3689.0,4100.279785,4100.279785,586938661,0.00013276575971055138,0.11130435631148927
261,9/18/2017,261,16574325.0,4100.279785,4120.709961,3852.219971,3907.959961,3907.959961,488897829,9.578984763369824e-05,-0.0469040734009325
262,9/19/2017,262,16576275.0,3907.959961,4053.040039,3846.76001,3882.1599119999996,3882.1599119999996,342438072,0.00011765185007539536,-0.00660192255229719
263,9/20/2017,263,16577737.5,3882.1599119999996,3912.790039,3576.540039,3617.2700200000004,3617.2700200000004,543570164,8.82285073093847e-05,-0.06823260710647394
264,9/21/2017,264,16579937.5,3617.2700200000004,3753.51001,3505.8100590000004,3600.830078,3600.830078,414612501,0.00013270809722976118,-0.004544847885035841
265,9/22/2017,265,16581675.0,3600.830078,3813.389893,3563.179932,3788.0200200000004,3788.0200200000004,253370774,0.00010479532869167585,0.051985219503601465
266,9/23/2017,266,16583750.0,3788.0200200000004,3790.889893,3633.8798829999996,3667.5200200000004,3667.5200200000004,183852135,0.0001251381419549169,-0.03181081392489582
267,9/24/2017,267,16585562.5,3667.5200200000004,3971.5,3665.669922,3932.830078,3932.830078,386674961,0.00010929373633827844,0.07234045255463917
268,9/25/2017,268,16587125.0,3932.830078,3982.3100590000004,3858.75,3892.6999509999996,3892.6999509999996,248481868,9.420844183005705e-05,-0.010203880209441518
269,9/26/2017,269,16588850.0,3892.6999509999996,4232.350098,3882.080078,4212.200195,4212.200195,480358673,0.00010399632244895152,0.08207677139819736
270,9/27/2017,270,16590687.5,4212.200195,4274.640136999999,4112.879883,4195.649902,4195.649902,386909537,0.00011076717192581853,-0.003929132575333449
271,9/28/2017,271,16592900.0,4195.649902,4237.509765999999,4030.3701170000004,4172.790039,4172.790039,404599756,0.0001333579455342626,-0.005448467706779536
272,9/29/2017,272,16595012.5,4172.790039,4383.27002,4164.25,4360.620117,4360.620117,290796939,0.00012731348950456578,0.04501306709527442
273,9/30/2017,273,16596737.5,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153,0.00010394689368276033,0.009739377854638187
274,10/1/2017,274,16598362.5,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927,9.791080927801232e-05,-0.00040199497687110064
275,10/2/2017,275,16600237.5,4401.319824,4435.990234000001,4230.72998,4314.180176,4314.180176,353046057,0.00011296295041152149,-0.019798526688480034
276,10/3/2017,276,16602525.0,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730,0.00013779923329404475,-0.022140943609954555
277,10/4/2017,277,16604200.0,4218.660156,4365.759765999999,4143.350098,4321.439941,4321.439941,271914958,0.00010088826850140897,0.024363134549679533
278,10/5/2017,278,16605762.5,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225,9.410269690790507e-05,0.011685919667858258
279,10/6/2017,279,16607750.0,4371.939941,4472.919922,4319.47998,4435.810059,4435.810059,176332039,0.00011968736756284848,0.014609102334876
280,10/7/2017,280,16609725.0,4435.810059,4622.870117,4419.359863000001,4611.700195,4611.700195,323063950,0.00011892038355587609,0.039652314607819816
281,10/8/2017,281,16612000.0,4611.700195,4875.379883,4556.149902,4777.490234000001,4777.490234000001,518586828,0.00013696795100459624,0.03594987358019286
282,10/9/2017,282,16614012.5,4777.490234000001,4930.0,4722.810059,4763.359863000001,4763.359863000001,475717720,0.00012114736335178122,-0.002957697516457136
283,10/10/2017,283,16616012.5,4763.359863000001,4874.890136999999,4718.600098,4824.200195,4824.200195,338533507,0.0001203803114990798,0.012772566791055429
284,10/11/2017,284,16617750.0,4824.200195,5432.629883,4814.97998,5432.620117,5432.620117,848641969,0.00010456780770962126,0.126118298869643
285,10/12/2017,285,16619662.5,5432.620117,5852.779785,5391.970215,5637.259765999999,5637.259765999999,1211469140,0.00011508778264213149,0.03766868372769738
286,10/13/2017,286,16621362.5,5637.259765999999,5839.620117,5568.859863000001,5824.709961,5824.709961,434406119,0.00010228847908311245,0.0332520059002015
287,10/14/2017,287,16623125.0,5824.709961,5862.689941,5448.220215,5688.140136999999,5688.140136999999,571166215,0.0001060382384416858,-0.023446630804695667
288,10/15/2017,288,16625562.5,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669,0.000146633078918601,0.012515504063784766
289,10/16/2017,289,16627737.5,5759.25,5773.319824,5521.089844,5598.580078,5598.580078,368658284,0.00013082264133923438,-0.02791123235218751
290,10/17/2017,290,16629787.5,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509,0.0001232879698755962,-0.004063530338593857
291,10/18/2017,291,16631675.0,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559,0.00011350114966890423,0.022027182012701152
292,10/19/2017,292,16633900.0,5698.620117,6075.319824,5611.390136999999,5993.109863000001,5993.109863000001,729487923,0.00013378087294269037,0.0516718812462329
293,10/20/2017,293,16636137.5,5993.109863000001,6187.200195,5874.540039,6006.649902,6006.649902,684989667,0.0001345144554194544,0.002259267610559279
294,10/21/2017,294,16638050.0,6006.649902,6070.560059,5722.97998,5982.859863000001,5982.859863000001,618893096,0.00011496057904070156,-0.003960616880980261
295,10/22/2017,295,16640325.0,5982.859863000001,6048.97998,5644.220215,5903.609863000001,5903.609863000001,801148315,0.00013673477360631736,-0.013246173538195016
296,10/23/2017,296,16642462.5,5903.609863000001,5904.629883,5463.410156,5513.080078,5513.080078,811951129,0.00012845301999808711,-0.06615101506750776
297,10/24/2017,297,16644550.0,5513.080078,5747.959961,5375.640136999999,5734.0,5734.0,585738379,0.00012543215885263415,0.04007195957148957
298,10/25/2017,298,16646862.5,5734.0,5970.399902,5689.919922,5887.609863000001,5887.609863000001,547664553,0.00013893436590350916,0.02678930292989201
299,10/26/2017,299,16649112.5,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724,0.00013516060458829138,-0.020899789025304205
300,10/27/2017,300,16650412.5,5764.560059,5871.040039,5654.799805,5726.609863000001,5726.609863000001,305611140,7.808224011940368e-05,-0.006583363797337705
301,10/28/2017,301,16651475.0,5726.609863000001,6295.430176,5679.370117,6147.52002,6147.52002,966990808,6.381223288021154e-05,0.07350075648064092
302,10/30/2017,303,16655237.5,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502,0.0002259559588564386,-0.003780424451549802
303,10/31/2017,304,16656962.5,6124.279785,6467.200195,6090.830078,6451.240234000001,6451.240234000001,637838767,0.00010357102382951844,0.053387575433900825
304,11/1/2017,305,16658325.0,6449.100098,6738.740234000001,6355.0,6737.779785,6737.779785,869798619,8.179762666804535e-05,0.04441619605015612
305,11/2/2017,306,16660787.5,6737.779785,7339.910156,6737.77002,7024.810059,7024.810059,1663170039,0.00014782398590496015,0.04260012691999848
306,11/3/2017,307,16662275.0,7024.810059,7445.620117,6938.930176000001,7152.120117,7152.120117,1120978013,8.928149404696661e-05,0.01812291819006462
307,11/4/2017,308,16663900.0,7146.97998,7492.240234000001,6957.839844,7363.799805,7363.799805,773371754,9.752569802135014e-05,0.029596774737724818
308,11/5/2017,309,16665662.5,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755,0.0001057675574145378,0.0034968359653824166
309,11/6/2017,310,16667325.0,7389.549805,7429.700195,6934.72998,6959.22998,6959.22998,1148125488,9.97560102995454e-05,-0.0582335644735531
310,11/7/2017,311,16669275.0,6959.27002,7222.370117,6957.799805,7102.75,7102.75,716798409,0.00011699537868259391,0.02062297415266623
311,11/8/2017,312,16671075.0,7102.22998,7869.100098000001,7026.970215,7444.359863,7444.359863,1632547465,0.00010798310064474848,0.04809543669705385
312,11/9/2017,313,16672987.5,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933,0.00011471965665088568,-0.04228302027209507
313,11/10/2017,314,16674487.5,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266,8.996588043985732e-05,-0.0790774857090083
314,11/11/2017,315,16675487.5,6565.799805,6821.5,6197.870117,6339.859863000001,6339.859863000001,878096915,5.997185820549866e-05,-0.034411640426188606
315,11/12/2017,316,16676487.5,6339.870117,6490.529785,5493.640136999999,5878.129883,5878.129883,1629165385,5.9968261797438416e-05,-0.07282968235539389
316,11/13/2017,317,16678237.5,5878.089844,6760.149901999999,5828.339844,6522.450195,6522.450195,1135256036,0.0001049381651860859,0.10961314649807652
317,11/14/2017,318,16679837.5,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991,9.593339823821267e-05,0.01143893196105883
318,11/15/2017,319,16681737.5,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468,0.00011390998263616225,0.10400999079338535
319,11/16/2017,320,16683637.5,7283.02002,7964.640137,7119.169922,7853.680176000001,7853.680176000001,1010130763,0.00011389700862984853,0.07832523858404317
320,11/17/2017,321,16685725.0,7853.680176000001,8000.189941,7534.700195,7699.950195,7699.950195,917599923,0.00012512259391872504,-0.019574260417400624
321,11/18/2017,322,16687425.0,7699.950195,7857.52002,7458.899901999999,7780.910156,7780.910156,571121111,0.00010188349622208825,0.010514348658069439
322,11/19/2017,323,16689425.0,7781.02002,8100.870117,7675.410156,8042.640137,8042.640137,541391321,0.00011985072592080037,0.03363745060057988
323,11/20/2017,324,16691612.5,8042.640137,8294.120117,7947.279785,8244.69043,8244.69043,617354329,0.00013107102251885827,0.025122383888652733
324,11/21/2017,325,16693775.0,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413,0.00012955608692699627,-0.017553141167484743
325,11/22/2017,326,16695312.5,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375,9.210019902639033e-05,0.01661482529291014
326,11/23/2017,327,16697587.5,8234.5,8266.549805,8012.350098000001,8013.410156,8013.410156,555465146,0.00013626579316805554,-0.02685509885017945
327,11/24/2017,328,16699450.0,8013.379883,8332.94043,7900.169922,8200.799805,8200.799805,595710405,0.00011154305973848366,0.02338450738849218
328,11/25/2017,329,16701400.0,8203.450195,8761.980469,8153.700195,8754.69043,8754.69043,718483679,0.00011677031279466732,0.0675410494306048
329,11/26/2017,330,16703312.5,8754.620117,9474.620117,8746.55957,9318.419922,9318.419922,782499976,0.00011451135832918347,0.06439171053590287
330,11/27/2017,331,16705437.5,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619,0.00012722027442158002,0.04451186751315417
331,11/28/2017,332,16707387.5,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615,0.00011672846041888008,0.01775776112041627
332,11/29/2017,333,16709550.0,9906.040039,11417.83984,8938.700195,9837.860352,9837.860352,2418792360,0.00012943376096341552,-0.006882637939234715
333,11/30/2017,334,16711637.5,9848.049805,10689.05957,9023.769531,9946.759766,9946.759766,1836210107,0.00012492855881807152,0.011069420595898327
334,12/1/2017,335,16713925.0,9947.080078,10942.799809999999,9420.929688,10861.469729999999,10861.469729999999,1353669597,0.0001368806617543239,0.09196059676907642
335,12/2/2017,336,16715937.5,10861.469729999999,11175.23047,10715.549809999999,10912.73047,10912.73047,950474241,0.000120408581467224,0.0047195030943572025
336,12/3/2017,337,16718137.5,10912.719729999999,11851.08984,10578.42969,11246.20996,11246.20996,1380012064,0.00013161092520230788,0.0305587580410569
337,12/4/2017,338,16720400.0,11244.2002,11624.62988,10917.80957,11623.91016,11623.91016,1057859226,0.00013533206076332682,0.03358466553117778
338,12/5/2017,339,16722625.0,11624.37012,11901.87012,11486.12988,11667.12988,11667.12988,1048839303,0.00013307097916315236,0.003718173953952908
339,12/6/2017,340,16724975.0,11667.12988,13843.2002,11661.75977,13749.57031,13749.57031,2437037791,0.00014052817664689243,0.17848780732009795
340,12/7/2017,341,16726862.5,13750.08984,16879.25977,13401.61035,16850.31055,16850.31055,4510225316,0.00011285517616621554,0.22551542848905215
341,12/8/2017,342,16728825.0,16867.98047,17294.84961,13906.09961,16047.61035,16047.61035,4546014731,0.00011732624692761817,-0.04763711610050991
